Latitude,Longitude,Unique_Squirrel_ID,Shift,Date,Age,Primary_Fur_Color,Location,Specific_Location,Running,Chasing,Climbing,Eating,Foraging,Other_Activities,Kuks,Quaas,Moans,Tail_flags,Tail_twitches,Approaches,Indifferent,Runs_from
-73.9754790964561,4E-PM-1008-07,PM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False,
-73.9677593344667,15G-PM-1019-07,PM,2018-10-19,Adult,,Above Ground,,False,True,False,False,False,,False,False,False,False,True,False,False,False,
-73.9547031549299,41E-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False,
-73.96052295327,34C-PM-1012-04,PM,2018-10-12,Adult,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,False,False,True,False,
-73.9703705008688,19B-PM-1018-02,PM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False,
-73.973268329435,7E-AM-1006-05,AM,2018-10-06,Adult,Gray,Above Ground,in tree,False,False,True,False,False,,False,False,False,False,False,False,False,False,
-73.9593781427412,26I-AM-1010-02,AM,2018-10-10,Adult,Gray,Above Ground,,False,False,False,False,True,,False,False,False,False,False,False,False,False,
-73.9730196342874,3H-PM-1014-06,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9604083891356,32D-AM-1013-05,AM,2018-10-13,Adult,Gray,Above Ground,,True,False,False,True,False,,False,False,False,False,False,False,True,False,
-73.9694591667705,14E-AM-1008-12,AM,2018-10-08,Adult,Gray,Above Ground,,False,False,True,True,True,,False,False,False,False,False,False,True,False,
-73.9568610943394,36E-PM-1012-02,PM,2018-10-12,Adult,Gray,Above Ground,on tree branch,False,False,True,False,True,picking acorns off oak tree,False,False,False,False,False,False,True,False,
-73.9631392113757,31B-PM-1007-02,PM,2018-10-07,Adult,Gray,Above Ground,,False,True,True,False,False,chasing #1 and climbing tree w/ #1,False,False,False,False,False,False,False,True,
-73.9706968708903,19A-PM-1013-06,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True,
-73.965675791028,27B-PM-1006-02,PM,2018-10-06,Adult,Gray,Ground Plane,By large tree chasing #1,False,True,False,False,True,,False,False,False,False,False,False,False,True,
-73.9701634768603,15D-AM-1007-03,AM,2018-10-07,Adult,Gray,Above Ground,,False,False,True,True,False,,False,False,False,False,False,False,True,False,
-73.9752699507508,4E-PM-1008-02,PM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.956998502609,37E-PM-1006-01,PM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False,
-73.9624052832372,21H-PM-1018-04,PM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,True,False,False,
-73.9765417282001,9A-AM-1013-05,AM,2018-10-13,Juvenile,Gray,Ground Plane,,False,True,False,True,False,,False,False,False,False,False,False,True,False,
-73.965215665278,15I-PM-1012-02,PM,2018-10-12,Juvenile,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,False,
-73.9604524271167,36B-AM-1013-01,AM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True,
-73.9618486459307,35A-AM-1014-02,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False,
-73.9771696835698,4C-AM-1006-04,AM,2018-10-06,Juvenile,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False,
-73.9545438656122,34I-AM-1012-04,AM,2018-10-12,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.975836799137,4E-PM-1008-05,PM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9801899519657,3A-PM-1017-02,PM,2018-10-17,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False,
-73.97977158132,4A-AM-1007-01,AM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False,
-73.9763542780331,9B-AM-1010-02,AM,2018-10-10,Juvenile,Gray,Above Ground,in bush,False,False,True,False,True,,False,False,False,False,True,False,False,True,
-73.9745709109056,3G-AM-1008-03,AM,2018-10-08,Adult,Gray,Above Ground,,True,False,True,False,False,in tree,False,False,False,False,False,False,True,False,
-73.9797425262459,1B-AM-1012-02,AM,2018-10-12,Adult,Cinnamon,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9714952092767,12E-AM-1017-02,AM,2018-10-17,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9682676237703,15F-PM-1010-04,PM,2018-10-10,Adult,Gray,Ground Plane,on path,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.955429970986,40D-AM-1013-02,AM,2018-10-13,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9725844658514,7F-PM-1012-02,PM,2018-10-12,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,False,False,
-73.9587330707463,32F-AM-1012-02,AM,2018-10-12,Adult,Gray,Ground Plane,,False,False,False,False,False,curious about me,False,False,False,False,False,True,False,True,
-73.9802564685265,2B-AM-1010-05,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False,
-73.9747959143543,12A-AM-1008-01,AM,2018-10-08,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False,
-73.9795492724533,4A-AM-1007-02,AM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9657480066074,14I-PM-1018-04,PM,2018-10-18,Adult,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,True,False,False,
-73.9686479277215,9I-AM-1014-08,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False,
-73.9692472299565,10H-PM-1007-01,PM,2018-10-07,Adult,Gray,Above Ground,in tree,False,False,True,False,False,,False,False,False,False,False,False,True,False,
-73.9787846880249,2C-PM-1013-05,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False,
-73.9765046109019,8B-AM-1007-04,AM,2018-10-07,Adult,Gray,Above Ground,,False,False,True,False,True,,False,False,False,False,False,False,True,False,
-73.9796142848349,4A-PM-1007-04,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False,
-73.9692846326638,22A-PM-1017-02,PM,2018-10-17,Juvenile,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False,
-73.9767141407274,8A-PM-1014-02,PM,2018-10-14,Juvenile,Gray,Ground Plane,,False,False,True,True,False,,False,False,False,False,False,False,False,True,
-73.9756345867747,3E-PM-1008-09,PM,2018-10-08,Adult,Gray,Above Ground,,True,False,True,False,False,,False,False,False,False,False,False,False,True,
-73.9524132295658,37I-AM-1010-05,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True,
-73.9563652303243,38E-PM-1014-05,PM,2018-10-14,Adult,Gray,Ground Plane,on log,False,False,False,False,False,statue,False,False,False,False,False,False,True,False,
-73.9743873549635,10C-AM-1018-04,AM,2018-10-18,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False,
-73.9640741640547,20G-AM-1018-01,AM,2018-10-18,Juvenile,Gray,Above Ground,Tree limb,False,False,False,False,False,sitting still on limb,False,False,False,False,False,False,True,False,
-73.967975586222,12H-PM-1007-07,PM,2018-10-07,,Gray,Ground Plane,grass field,False,False,False,False,True,,False,False,False,False,False,False,False,True,
-73.9639700434449,17I-AM-1014-01,AM,2018-10-14,Adult,Cinnamon,Ground Plane,Running across fence between statue & swings,True,False,True,True,False,,False,False,False,False,False,False,True,False,
-73.9577758125518,41B-AM-1010-10,AM,2018-10-10,Adult,Cinnamon,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False,
-73.9736995552241,8E-PM-1008-02,PM,2018-10-08,Adult,Black,Above Ground,in tree,True,False,True,False,False,,False,False,False,False,False,False,False,False,
-73.9701023478746,17C-PM-1013-04,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False,
-73.9635412640983,30B-AM-1007-11,AM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False,
-73.9584661589182,33F-PM-1012-01,PM,2018-10-12,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,True,False,True,False,
-73.9688438058715,8I-AM-1006-05,AM,2018-10-06,Adult,Gray,Above Ground,tree,False,False,True,False,False,,False,False,False,False,False,False,True,False,
-73.9603471161869,32E-PM-1017-15,PM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True,
-73.9665763797607,15H-AM-1013-03,AM,2018-10-13,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False,
-73.955710327539,40D-AM-1013-03,AM,2018-10-13,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9756825338299,11A-PM-1013-02,PM,2018-10-13,Adult,Cinnamon,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9684806250183,24A-PM-1007-03,PM,2018-10-07,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False,
-73.9594045885402,26I-AM-1010-01,AM,2018-10-10,Adult,Gray,Above Ground,,False,False,False,False,True,,False,False,False,False,False,False,False,False,
-73.9561091686663,41D-AM-1014-04,AM,2018-10-14,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False,
-73.9733437449715,14B-PM-1014-07,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False,
-73.9652134469963,19F-PM-1017-05,PM,2018-10-17,Adult,Gray,Ground Plane,,True,True,True,False,False,,False,False,False,False,True,False,False,True,
-73.9714798196777,6H-PM-1020-02,PM,2018-10-20,Adult,,Above Ground,Fence pole,False,False,True,False,False,,False,False,False,False,False,False,False,True,
-73.9755041276839,3F-AM-1006-13,AM,2018-10-06,Juvenile,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,True,False,False,
-73.9601561064548,31E-PM-1006-08,PM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9581241870185,38C-AM-1019-05,AM,2018-10-19,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True,
-73.9576219570858,38C-AM-1019-03,AM,2018-10-19,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True,
-73.9597072533787,32E-AM-1007-12,AM,2018-10-07,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,False,False,
-73.9575307970434,40B-PM-1014-08,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9769106838192,2E-AM-1010-05,AM,2018-10-10,Juvenile,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False,
-73.9768286349595,3D-PM-1010-05,PM,2018-10-10,Adult,Cinnamon,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,False,False,
-73.9534878316472,41F-PM-1019-01,PM,2018-10-19,,,,,False,False,False,False,False,,False,False,False,False,False,False,False,False,
-73.9689041600147,16E-AM-1014-07,AM,2018-10-14,Adult,Gray,Above Ground,,True,False,False,False,False,,False,False,False,False,False,False,False,True,
-73.972757765574,2I-AM-1006-01,AM,2018-10-06,Adult,Gray,Ground Plane,,True,False,False,True,False,,False,False,False,False,False,False,True,False,
-73.958719099962,36C-AM-1014-04,AM,2018-10-14,,Gray,Above Ground,Ground then tree to eat,True,False,True,True,False,,False,False,False,False,False,False,False,True,
-73.9773696455031,3D-PM-1010-14,PM,2018-10-10,Juvenile,Gray,Above Ground,,False,False,False,False,False,crying out,True,True,False,False,False,False,False,False,
-73.9721086069437,6G-AM-1008-06,AM,2018-10-08,Adult,Gray,Ground Plane,grass,False,False,False,False,True,,False,False,False,False,True,False,True,False,
-73.9728170980779,7F-AM-1008-06,AM,2018-10-08,Adult,Gray,Above Ground,in hole in tree,False,False,False,False,False,sitting,False,False,False,False,False,False,True,False,
-73.9750688083336,2F-PM-1014-07,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False,
-73.9690540696008,14F-PM-1012-08,PM,2018-10-12,Adult,Cinnamon,Ground Plane,,True,True,False,True,True,,False,False,False,False,False,False,True,False,
-73.9611126813593,35B-AM-1010-03,AM,2018-10-10,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,True,False,
-73.9668909481942,22C-PM-1006-12,PM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,True,False,,True,False,False,False,False,False,False,False,
-73.951965247933,38I-PM-1014-03,PM,2018-10-14,Adult,Cinnamon,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,True,
-73.9562350820255,34G-PM-1006-02,PM,2018-10-06,Adult,Gray,Above Ground,,False,False,True,True,True,eating bread it found on ground,False,False,False,False,False,False,False,True,
-73.9711751356843,12E-AM-1017-06,AM,2018-10-17,Juvenile,Gray,Above Ground,,False,False,False,True,True,,False,False,False,False,False,False,True,False,
-73.9685598106128,19D-PM-1008-02,PM,2018-10-08,,,Above Ground,,False,False,False,False,False,,True,False,False,False,False,False,False,False,
-73.9695560376915,9H-AM-1006-03,AM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9640945609381,30A-PM-1020-04,PM,2018-10-20,Adult,Gray,Ground Plane,Rock,True,False,False,True,False,,False,False,False,False,False,False,False,True,
-73.96005650463,34C-PM-1012-02,PM,2018-10-12,Adult,Gray,Ground Plane,,True,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9549133872427,38F-PM-1013-02,PM,2018-10-13,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False,
-73.9730001080547,4G-AM-1006-05,AM,2018-10-06,Juvenile,Gray,Above Ground,,False,False,True,False,False,climbing (tree),False,False,False,False,False,False,True,False,
-73.9748318777506,13A-AM-1017-05,AM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9550627447399,34H-PM-1006-02,PM,2018-10-06,,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False,
-73.9709407456459,14D-AM-1014-13,AM,2018-10-14,Adult,Gray,,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9720365327715,13D-PM-1018-11,PM,2018-10-18,Adult,Gray,Above Ground,,False,False,True,True,False,,False,False,False,False,True,False,True,False,
-73.9685567075413,8I-AM-1006-10,AM,2018-10-06,Adult,Gray,Above Ground,bush,False,False,True,False,False,,False,False,False,False,False,False,False,True,
-73.9596271142953,32E-PM-1017-12,PM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,True,False,False,False,False,False,False,
-73.9730592548116,10D-AM-1008-04,AM,2018-10-08,Juvenile,Gray,Above Ground,,False,True,True,False,False,,False,False,False,False,False,False,False,False,
-73.9710907175834,13D-AM-1014-07,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9705704527481,13E-AM-1017-06,AM,2018-10-17,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False,
-73.9771575249322,2E-AM-1010-07,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False,
-73.9757912350482,10B-AM-1006-04,AM,2018-10-06,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,True,
-73.968004352343,11I-PM-1012-01,PM,2018-10-12,Adult,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,True,True,False,False,False,
-73.9765355395622,8B-AM-1007-03,AM,2018-10-07,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,True,False,
-73.9697178096275,7I-PM-1013-07,PM,2018-10-13,Adult,Gray,Ground Plane,Under the tree,False,True,False,False,False,"playing,interacting with #6",False,False,False,False,True,False,False,False,
-73.9558180952889,31I-PM-1019-03,PM,2018-10-19,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True,
-73.978844141973,4B-AM-1010-05,AM,2018-10-10,Adult,Cinnamon,Above Ground,,False,True,False,False,False,chasing squirrel #6,True,True,False,False,True,False,False,False,
-73.970962498391,14D-AM-1014-05,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9587072373474,40B-AM-1019-01,AM,2018-10-19,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False,
-73.9736418085696,8E-PM-1008-04,PM,2018-10-08,Adult,Gray,Ground Plane,in grass by a grove of tall maples,False,False,False,True,True,,False,False,False,False,False,False,True,False,
-73.9588076804698,33E-AM-1014-06,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,True,False,False,,False,False,False,False,False,False,False,True,
-73.980777106431,1A-AM-1007-02,AM,2018-10-07,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,True,False,
-73.9590328527128,33E-PM-1012-06,PM,2018-10-12,Adult,Gray,Ground Plane,,False,False,False,False,False,playing,False,False,False,False,False,False,False,False,
-73.9657504643585,22D-PM-1012-02,PM,2018-10-12,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9581366214863,40B-PM-1014-02,PM,2018-10-14,Adult,Gray,Above Ground,,False,False,True,False,False,,True,True,False,False,False,False,False,True,
-73.9698870647042,20B-AM-1007-02,AM,2018-10-07,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,True,True,True,False,False,
-73.9690168673844,15E-AM-1013-04,AM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True,
-73.9579506263361,35E-AM-1020-01,AM,2018-10-20,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9788088165392,3B-AM-1010-04,AM,2018-10-10,Juvenile,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9590074024938,32E-PM-1017-05,PM,2018-10-17,Adult,Gray,Ground Plane,treed area,False,False,False,True,True,,False,False,False,False,False,False,False,True,
-73.9706988226435,7H-AM-1006-16,AM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9722359401242,7G-AM-1010-07,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,True,
-73.9603268255317,31E-PM-1006-06,PM,2018-10-06,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,True,False,False,True,False,
-73.9710187505339,17B-AM-1010-02,AM,2018-10-10,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False,
-73.9703076450783,8H-PM-1014-07,PM,2018-10-14,Adult,Gray,Above Ground,,False,True,False,False,False,"chasing (#8),playing?",False,False,False,False,False,False,True,False,
-73.956863563379,41C-AM-1017-01,AM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,True,False,False,True,False,
-73.9711378905748,7H-AM-1006-03,AM,2018-10-06,Adult,Gray,Ground Plane,on rock (large),False,False,False,False,True,,False,False,False,False,True,False,True,False,
-73.9546337446865,33I-PM-1006-08,PM,2018-10-06,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,True,False,
-73.9676314068477,17E-AM-1017-08,AM,2018-10-17,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False,
-73.9775099290913,4C-PM-1010-14,PM,2018-10-10,Juvenile,Cinnamon,Ground Plane,,True,True,False,False,False,chasing #15,False,False,False,False,False,False,False,False,
-73.9612854506075,32C-PM-1013-04,PM,2018-10-13,Juvenile,Gray,Above Ground,,True,False,True,False,False,,False,False,False,False,False,False,False,False,
-73.9617250054003,33B-PM-1010-03,PM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,True,False,False,True,
-73.9624209799704,31C-PM-1010-01,PM,2018-10-10,Adult,Gray,Above Ground,,False,False,True,False,False,,False,False,False,False,True,False,False,True,
-73.9707542189896,9G-PM-1007-04,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,False,False,
-73.9779760874355,4C-PM-1010-16,PM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False,
-73.9682965197661,18D-AM-1018-04,AM,2018-10-18,Adult,Gray,Above Ground,,False,False,True,False,True,,False,False,False,False,False,False,False,False,
-73.9746965894947,2G-AM-1010-03,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False,
-73.9518008149564,40H-AM-1017-01,AM,2018-10-17,Adult,Gray,Ground Plane,base of tree,False,False,False,False,True,,False,False,False,False,False,False,False,True,
-73.9746877519291,11B-PM-1014-03,PM,2018-10-14,,Gray,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,False,False,
-73.9693159934697,21B-PM-1017-03,PM,2018-10-17,Juvenile,Cinnamon,Above Ground,,False,True,False,False,False,,False,False,False,False,False,False,False,False,
-73.962516494651,28D-PM-1019-02,PM,2018-10-19,Adult,Black,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True,
-73.9739038832156,9D-AM-1008-03,AM,2018-10-08,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9562068537632,39D-AM-1008-01,AM,2018-10-08,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,False,False,
-73.9751056714758,8C-PM-1013-03,PM,2018-10-13,Juvenile,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,True,False,False,True,False,
-73.9710288101006,9G-PM-1007-01,PM,2018-10-07,Adult,Gray,Above Ground,,False,False,True,False,False,climbing (down tree),False,False,False,False,False,False,False,False,
-73.9686622009739,15F-PM-1010-02,PM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9655925527354,15H-PM-1008-05,PM,2018-10-08,Adult,Gray,Ground Plane,lawn,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9733222531339,1I-PM-1012-01,PM,2018-10-12,Juvenile,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,True,False,False,True,
-73.9806377967573,1B-AM-1012-15,AM,2018-10-12,Adult,Gray,Above Ground,,False,False,True,True,False,,False,False,False,False,False,False,True,False,
-73.9532804650089,37H-PM-1006-05,PM,2018-10-06,,,Above Ground,tree,False,False,False,False,False,,False,False,False,False,False,False,False,False,
-73.9685940262068,15F-AM-1007-07,AM,2018-10-07,Adult,Cinnamon,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.9682062012675,24A-AM-1014-02,AM,2018-10-14,Adult,Gray,Ground Plane,,True,False,False,False,False,,False,False,False,False,False,False,False,False,
-73.9626560807032,28D-AM-1012-05,AM,2018-10-12,Juvenile,Black,Above Ground,,False,False,True,False,False,,False,False,False,False,False,False,False,False,
-73.9653311136561,19F-PM-1017-07,PM,2018-10-17,Adult,Cinnamon,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False,
-73.9782283921819,1D-PM-1007-02,PM,2018-10-07,Adult,Gray,Ground Plane,,False,True,False,False,False,,False,False,False,False,False,False,True,False,
-73.9604094481336,36B-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,True,False,True,False,
-73.9788436368415,3B-AM-1010-05,AM,2018-10-10,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
-73.975809362521,8B-PM-1012-09,PM,2018-10-12,Adult,Gray,Above Ground,tree,True,False,True,False,False,,False,False,False,False,False,False,False,True,
-73.9623621412501,22H-PM-1007-03,PM,2018-10-07,Adult,Gray,Above Ground,chased squirrel #2 away,False,False,True,False,True,,False,False,False,False,False,False,True,False,
-73.9792161469158,2C-PM-1013-10,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,False,False,False,
-73.9721210372896,4I-AM-1006-02,AM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False,
-73.9618076359384,35A-PM-1013-05,PM,2018-10-13,Adult,Gray,Above Ground,in tree,False,False,True,False,False,,False,False,False,False,False,False,False,False,
-73.9791826197108,2B-AM-1010-08,AM,2018-10-10,Juvenile,Cinnamon,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,False,True,False,
-73.9782940231149,4B-PM-1018-05,PM,2018-10-18,Adult,Gray,Ground Plane,,False,False,False,True,False,,False,False,False,False,False,False,True,False,
-73.9728797531377,15B-PM-1017-01,PM,2018-10-17,,Gray,Above Ground,in tree,False,False,True,False,True,,False,False,False,False,False,False,True,False,
-73.9742010726136,5F-AM-1007-03,AM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False,
-73.9681146830162,12H-PM-1007-06,PM,2018-10-07,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,False,
-73.9767100101318,2E-PM-1014-03,PM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,False,,False,False,False,False,False,False,True,False,
-73.9755562526811,3E-AM-1006-07,AM,2018-10-06,Adult,Gray,Ground Plane,,False,False,False,False,False,burying nuts,False,False,False,False,False,False,False,False,
-73.9764851231754,6C-AM-1007-07,AM,2018-10-07,Adult,Gray,Ground Plane,,False,False,True,False,False,ambling,False,False,False,False,False,True,False,True,
-73.9682830510954,19D-PM-1008-03,PM,2018-10-08,Adult,Gray,Above Ground,on branch of dead tree,False,False,False,True,False,,False,False,False,False,False,False,True,False,
-73.9694344956258,12G-PM-1007-01,PM,2018-10-07,,Gray,Above Ground,in tree,False,True,False,False,False,,False,False,False,False,False,False,False,False,
-73.9558118887106,39E-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,False,True,
-73.9636027664439,30B-PM-1019-01,PM,2018-10-19,Adult,Gray,Ground Plane,,True,False,False,True,True,,False,False,False,False,True,False,False,True,
-73.9745204169071,9C-AM-1006-01,AM,2018-10-06,Adult,Gray,Above Ground,Tree,True,False,False,False,False,,False,False,False,False,True,False,False,False,
-73.9712265022781,15C-PM-1017-04,PM,2018-10-17,Adult,Gray,Ground Plane,,False,False,False,True,True,,False,False,False,False,False,True,False,False,
-73.9718248273522,17A-PM-1013-01,PM,2018-10-13,Adult,Gray,Ground Plane,,False,False,False,False,True,crossing path,False,False,False,False,False,False,True,False,
-73.9542118614769,37G-AM-1014-06,AM,2018-10-14,Adult,Gray,Ground Plane,,False,False,False,False,True,,False,False,False,False,False,False,True,False,
